Depth,GR,DT,DTS,RHOB,NPHI_LIM
1664.0,49.6,58.8,99.9,2621.6,8.5
1664.5,41.5,60.3,94.8,2502.7,6.4
1665.0,75.7,57.8,89.7,2615.1,7.7
1665.5,44.8,59.2,92.9,2513.6,4.8
1666.0,33.1,61.2,96.2,2542.4,6.0
1666.5,41.2,60.5,95.9,2470.7,7.9
1667.0,38.8,61.9,98.0,2395.9,7.2
1667.5,38.8,61.6,96.9,2301.3,7.4
1668.0,29.7,61.6,96.9,2259.3,5.6
1668.5,32.6,60.8,100.3,2452.0,5.9
1669.0,34.9,61.9,100.2,2433.2,6.9
1669.5,43.2,59.6,98.4,2409.8,6.4
1670.0,46.4,59.1,95.8,2500.6,7.5
1670.5,44.4,59.9,95.0,2514.0,6.1
1671.0,41.7,62.1,100.8,2263.9,5.9
1671.5,37.1,61.0,96.9,2453.6,6.7
1672.0,52.4,55.6,89.2,2779.1,6.1
1672.5,54.4,55.0,91.2,2715.2,6.0
1673.0,51.1,57.5,92.5,2561.8,7.0
1673.5,36.4,59.9,100.4,2412.8,5.6
1674.0,44.4,62.4,100.5,2661.4,6.7
1674.5,72.8,59.6,97.1,2695.4,10.5
1675.0,111.4,56.1,85.9,2710.5,10.9
1675.5,99.5,56.7,90.3,2554.2,9.5
1676.0,83.8,59.4,97.6,2658.7,13.0
1676.5,68.8,58.5,90.8,2625.9,7.1
1677.0,46.1,58.0,90.3,2592.5,7.2
1677.5,45.7,58.4,88.9,2608.5,6.9
1678.0,43.5,58.3,85.2,2596.4,5.9
1678.5,37.9,60.1,100.1,2385.1,6.9
1679.0,32.7,60.5,99.4,2269.2,6.2
1679.5,51.7,57.8,93.4,2543.7,7.4
1680.0,41.0,60.1,96.6,2315.1,7.7
1680.5,38.1,61.0,95.9,2406.2,9.2
1681.0,32.1,60.1,94.8,2409.2,6.3
1681.5,29.3,61.2,103.2,2395.3,5.6
1682.0,31.8,62.5,103.4,2283.7,6.2
1682.5,48.6,60.3,95.1,2674.9,7.7
1683.0,55.0,59.9,100.1,2701.4,5.5
1683.5,59.7,62.2,103.7,2501.3,12.8
1684.0,56.7,62.1,100.0,2636.6,9.1
1684.5,58.9,58.3,92.3,2694.6,8.1
1685.0,57.3,58.4,94.7,2721.8,7.1
1685.5,52.7,59.4,96.2,2697.2,6.5
1686.0,54.3,59.4,95.1,2693.7,7.0
1686.5,68.9,60.1,97.4,2738.8,8.0
1687.0,103.3,59.3,95.0,2715.0,15.4
1687.5,68.5,59.6,95.1,2710.8,7.1
1688.0,92.2,59.0,97.4,2746.7,12.6
1688.5,77.8,59.8,97.0,2748.7,8.4
1689.0,88.4,59.2,96.2,2735.4,14.3
1689.5,74.2,62.2,102.6,2755.8,7.8
1690.0,106.4,60.4,101.2,2698.7,17.0
1690.5,74.3,57.4,93.6,2737.0,7.4
1691.0,78.1,58.8,94.5,2677.7,12.2
1691.5,59.4,58.1,93.6,2679.7,8.0
1692.0,55.8,59.7,100.3,2668.5,7.8
1692.5,62.6,59.4,95.3,2690.6,8.1
1693.0,59.9,57.6,93.6,2742.4,6.1
1693.5,58.3,57.7,90.9,2728.9,7.6
1694.0,55.7,57.9,92.8,2744.6,8.9
1694.5,58.6,58.3,94.3,2716.6,8.7
1695.0,61.0,57.2,89.2,2685.0,7.4
1695.5,57.0,54.6,84.3,2473.6,7.8
1696.0,40.1,60.1,88.4,2315.5,7.4
1696.5,34.7,59.5,91.0,2046.6,6.5
1697.0,31.9,60.0,92.3,2179.6,6.7
1697.5,30.7,59.5,91.9,2281.1,6.5
1698.0,31.5,60.5,109.3,2404.3,6.2
1698.5,70.8,65.2,119.4,2490.8,15.4
1699.0,133.3,64.9,106.5,2777.2,17.8
1699.5,135.8,64.0,103.4,2696.5,17.8
1700.0,100.8,59.3,96.6,2757.3,10.6
1700.5,74.1,57.2,92.0,2720.3,7.8
1701.0,68.1,55.0,87.3,2681.6,9.0
1701.5,59.9,55.7,87.1,2429.3,6.9
1702.0,46.2,55.6,93.6,2579.5,6.4
1702.5,41.7,58.1,99.0,2268.9,6.4
1703.0,30.4,59.2,100.2,2292.0,5.7
1703.5,33.6,57.5,89.6,2371.1,6.2
1704.0,32.5,60.9,98.1,2331.9,6.4
1704.5,40.7,60.2,96.7,2526.4,7.6
1705.0,46.3,57.6,93.7,2531.8,6.1
1705.5,37.7,61.0,99.7,2213.6,5.9
1706.0,32.8,62.1,93.7,2271.5,7.1
1706.5,42.0,60.8,94.0,2606.2,6.4
1707.0,54.4,56.5,89.1,2716.2,5.6
1707.5,55.3,58.3,87.5,2676.2,7.5
1708.0,66.4,60.3,94.7,2560.4,10.6
1708.5,43.9,60.1,94.9,2541.4,5.3
1709.0,41.5,59.5,98.3,2472.8,6.5
1709.5,33.4,60.4,100.3,2390.5,7.5
1710.0,39.4,59.8,97.8,2493.6,6.7
1710.5,47.8,58.6,95.3,2686.8,7.9
1711.0,52.7,59.0,94.2,2633.6,10.0
1711.5,64.2,58.2,93.8,2751.6,8.0
1712.0,60.7,55.5,85.9,2731.1,8.6
1712.5,55.2,58.1,97.8,2655.3,7.1
1713.0,69.5,67.9,113.3,2735.7,9.5
1713.5,125.6,67.3,110.7,2653.7,23.1
1714.0,120.0,64.8,106.2,2689.4,15.6
1714.5,129.0,61.6,97.4,2732.9,22.0
1715.0,72.2,56.8,89.6,2731.9,7.0
1715.5,60.8,57.8,93.2,2630.5,6.6
1716.0,73.5,58.2,95.2,2728.3,11.7
1716.5,62.4,57.7,94.7,2788.2,8.0
1717.0,71.9,56.7,92.4,2730.4,9.8
1717.5,49.5,57.3,91.1,2684.1,7.1
1718.0,46.1,58.4,95.1,2451.5,5.7
1718.5,36.1,59.6,97.3,2499.2,6.3
1719.0,44.1,58.5,97.9,2663.4,7.0
1719.5,50.3,59.5,91.4,2649.8,7.1
1720.0,50.8,59.4,95.2,2760.2,7.4
1720.5,75.0,57.6,95.0,2722.0,10.8
1721.0,60.0,60.4,94.6,2712.4,9.0
1721.5,62.0,57.9,93.5,2746.4,7.2
1722.0,45.9,60.1,99.9,2710.2,6.8
1722.5,83.6,60.4,98.4,2669.1,15.5
1723.0,58.0,58.9,93.0,2666.0,6.2
1723.5,48.9,59.0,90.6,2718.4,6.5
1724.0,52.9,55.0,92.6,2693.6,7.5
1724.5,47.2,57.7,93.1,2685.2,6.7
1725.0,42.3,58.7,90.5,2668.0,6.5
1725.5,59.6,57.1,93.9,2730.4,8.8
1726.0,93.3,59.5,94.7,2760.7,15.7
1726.5,88.0,58.1,88.7,2686.3,10.5
1727.0,52.0,60.1,93.5,2608.4,5.0
1727.5,51.4,60.2,95.6,2674.9,8.6
1728.0,68.3,58.6,92.2,2742.4,8.7
1728.5,51.9,58.2,91.1,2642.7,6.1
1729.0,67.2,60.3,95.5,2623.0,7.0
1729.5,87.9,60.3,95.9,2579.3,8.7
1730.0,77.5,60.0,93.0,2695.9,5.5
1730.5,78.0,56.1,91.9,2736.5,6.2
1731.0,64.8,57.7,90.1,2723.7,6.9
1731.5,58.4,56.6,88.7,2686.1,6.6
1732.0,55.7,57.9,93.6,2553.3,6.3
1732.5,53.3,60.4,98.3,2740.2,6.8
1733.0,85.1,61.1,103.8,2751.7,12.0
1733.5,118.2,64.1,109.8,2672.6,15.8
1734.0,135.3,64.1,108.6,2666.2,16.6
1734.5,95.0,56.2,94.8,2706.6,14.4
1735.0,74.4,59.1,102.2,2677.0,8.8
1735.5,99.9,61.8,101.0,2605.1,15.4
1736.0,87.1,59.9,100.7,2770.4,15.0
1736.5,93.0,60.4,101.3,2729.7,13.7
1737.0,104.3,66.6,111.5,2759.3,16.1
1737.5,128.9,61.7,104.7,2716.2,19.7
1738.0,126.1,58.4,97.7,2811.6,13.0
1738.5,119.1,57.6,93.3,2760.3,13.5
1739.0,94.4,58.1,91.9,2700.4,7.8
1739.5,76.8,58.7,90.4,2682.7,8.6
1740.0,57.2,56.7,88.9,2645.2,7.3
1740.5,45.0,56.5,91.7,2708.7,7.1
1741.0,47.0,56.2,97.9,2576.5,6.6
1741.5,49.6,61.4,109.1,2468.7,6.9
1742.0,51.4,71.0,121.4,2511.2,11.3
1742.5,121.8,63.6,103.8,2769.3,21.8
1743.0,111.5,56.7,93.2,2776.3,13.1
1743.5,73.0,56.3,90.4,2721.1,8.4
1744.0,63.0,56.9,92.7,2737.1,5.8
1744.5,76.7,58.4,93.6,2710.1,10.0
1745.0,74.8,58.3,93.7,2717.8,9.1
1745.5,71.4,58.3,91.1,2689.4,7.0
1746.0,77.0,58.0,92.7,2717.4,8.7
1746.5,72.6,55.8,88.3,2715.4,6.2
1747.0,74.5,54.0,87.9,2716.6,6.0
1747.5,85.7,56.4,92.7,2576.1,9.4
1748.0,51.2,57.6,89.7,2326.8,6.2
1748.5,27.3,60.6,102.3,2329.4,6.8
1749.0,35.7,59.0,99.9,2261.0,7.2
1749.5,38.2,60.2,105.6,2276.6,8.5
1750.0,36.6,59.4,96.1,2423.5,7.6
1750.5,90.3,57.6,98.3,2511.7,10.9
1751.0,34.8,59.4,97.7,2147.1,8.0
1751.5,40.3,59.2,101.6,2380.6,8.3
1752.0,38.3,60.2,95.7,2425.3,5.9
1752.5,46.2,56.3,91.3,2615.0,7.2
1753.0,45.3,57.0,90.0,2401.4,5.7
1753.5,25.4,61.5,107.5,2236.6,5.0
1754.0,24.6,61.2,102.7,2395.0,4.5
1754.5,57.7,59.6,101.5,2569.8,10.7
1755.0,54.1,59.5,97.2,2657.2,7.3
1755.5,62.9,59.6,96.6,2678.2,9.5
1756.0,94.8,64.5,109.5,2697.7,17.8
1756.5,138.9,60.8,102.9,2735.8,17.6
1757.0,133.5,62.9,101.4,2502.4,23.9
1757.5,147.5,60.8,103.8,2695.5,23.2
1758.0,145.5,61.5,106.6,2802.0,15.9
1758.5,159.4,63.9,110.6,2724.8,21.9
1759.0,129.8,62.9,109.5,2775.6,20.4
1759.5,135.0,63.3,107.5,2747.2,17.7
1760.0,139.7,60.5,102.0,2721.2,22.4
1760.5,114.0,58.6,96.2,2734.1,12.9
1761.0,107.7,60.4,100.6,2753.1,16.5
1761.5,132.0,58.8,98.5,2768.7,20.0
1762.0,136.7,57.4,96.5,2737.1,17.8
1762.5,95.0,55.8,94.3,2691.9,9.9
1763.0,103.8,56.0,96.5,2700.7,13.7
1763.5,127.1,68.7,120.8,2267.9,33.7
1764.0,127.5,69.6,124.4,2442.5,30.6
1764.5,139.8,69.2,125.5,2642.3,24.6
1765.0,131.4,61.9,113.8,2380.3,30.6
1765.5,100.6,77.0,130.0,1881.6,54.8
1766.0,135.9,69.6,105.8,2603.0,20.9
1766.5,129.0,58.6,97.1,2785.6,16.4
1767.0,110.9,59.2,100.1,2756.1,12.2
1767.5,131.0,61.6,106.7,2708.5,18.3
1768.0,141.9,61.3,110.3,2716.4,19.0
1768.5,129.1,72.7,125.7,2614.9,22.6
1769.0,142.9,69.2,120.5,2663.4,21.3
1769.5,139.5,65.6,107.1,2699.3,25.0
1770.0,97.7,58.7,97.3,2724.0,8.3
1770.5,106.1,59.4,96.7,2675.2,13.4
1771.0,77.7,58.2,95.6,2702.4,7.8
1771.5,85.7,58.6,96.3,2678.3,8.9
1772.0,81.1,57.1,94.1,2719.9,8.0
1772.5,69.6,56.5,94.2,2690.7,8.1
1773.0,70.8,56.1,93.7,2702.3,8.8
1773.5,65.4,57.7,93.8,2702.1,7.9
1774.0,56.4,57.4,94.0,2683.4,7.5
1774.5,52.2,59.2,96.0,2651.5,7.6
1775.0,43.0,58.7,94.4,2663.0,6.7
1775.5,37.2,60.7,97.9,2630.4,7.5
1776.0,28.0,60.6,100.7,2580.6,7.4
1776.5,32.0,59.5,94.2,2529.0,6.3
1777.0,29.3,60.2,94.9,2580.4,7.8
1777.5,27.5,62.4,96.6,2498.8,7.1
1778.0,29.4,60.7,97.0,2522.6,7.1
1778.5,34.3,59.9,93.9,2509.5,8.4
1779.0,34.6,61.0,96.0,2532.3,7.6
1779.5,35.4,60.0,91.7,2586.5,6.3
1780.0,38.5,59.3,101.7,2530.4,6.8
1780.5,36.4,59.9,94.7,2500.2,6.1
1781.0,39.8,58.9,92.0,2588.8,6.4
1781.5,37.3,59.8,96.1,2510.0,6.8
1782.0,40.0,60.1,97.6,2458.3,6.6
1782.5,67.1,60.4,95.3,2503.4,13.6
1783.0,36.1,62.7,104.0,2369.9,7.8
1783.5,34.8,66.5,112.1,2387.9,8.0
1784.0,123.0,61.3,99.8,2735.9,18.5
1784.5,83.2,58.4,94.8,2659.8,10.0
1785.0,52.4,58.3,96.7,2677.7,7.0
1785.5,54.4,57.5,92.5,2628.6,8.4
1786.0,57.6,57.8,94.0,2620.1,8.9
1786.5,54.6,60.4,97.9,2594.2,9.1
1787.0,58.6,59.5,94.1,2728.0,7.6
1787.5,71.5,54.6,89.0,2698.3,7.2
1788.0,44.4,57.7,98.4,2604.7,7.9
1788.5,74.6,61.4,96.7,2716.1,13.9
1789.0,68.8,60.1,96.1,2634.4,8.9
1789.5,43.7,62.4,99.5,2575.5,9.4
1790.0,67.6,58.3,94.7,2654.8,8.9
1790.5,64.9,58.0,92.8,2678.1,7.4
1791.0,46.6,58.7,96.0,2646.5,7.7
1791.5,43.0,60.6,94.6,2618.3,9.0
1792.0,58.7,57.7,92.7,2702.7,8.1
1792.5,45.9,59.5,96.3,2620.1,7.4
1793.0,35.7,62.5,98.7,2605.8,8.8
1793.5,45.9,59.1,91.4,2719.8,8.4
1794.0,50.0,56.6,93.8,2633.9,8.5
1794.5,34.4,61.8,98.9,2599.8,7.9
1795.0,43.7,61.1,96.2,2690.7,7.9
1795.5,77.9,56.7,89.6,2736.1,10.1
1796.0,84.7,54.8,88.1,2722.5,7.9
1796.5,65.3,56.0,94.5,2684.7,8.7
1797.0,55.8,60.9,102.7,2587.4,8.8
1797.5,110.9,58.5,100.9,2788.7,18.5
1798.0,132.0,57.7,99.5,2725.4,12.7
1798.5,133.3,59.5,104.4,2756.7,14.7
1799.0,146.2,58.6,102.8,2739.4,20.5
1799.5,122.5,57.9,100.1,2820.7,13.5
1800.0,125.4,60.1,106.0,2751.7,16.2
